id,playtime_forever,genres,year
12440,1864.0,Action,2014
12450,1942.0,Action,2015
12450,1942.0,Adventure,2015
12450,1942.0,RPG,2015
12460,8930.0,Simulation,2015
12460,8930.0,Strategy,2015
12460,8930.0,Action,2015
12470,37305.0,Strategy,2024
12480,73141.0,Action,2024
12480,73141.0,RPG,2024
12480,73141.0,Massively Multiplayer,2024
12500,128296.0,Simulation,2015
12500,128296.0,Strategy,2015
12500,128296.0,Action,2015
12510,37069.0,RPG,2015
12510,37069.0,Strategy,2015
12520,24737.0,Adventure,2014
12520,24737.0,Casual,2014
12520,24737.0,Simulation,2014
12530,3864.0,Adventure,2024
12530,3864.0,Casual,2024
12530,3864.0,Indie,2024
12530,3864.0,Simulation,2024
12540,508.0,RPG,2014
12540,508.0,Strategy,2014
12550,211.0,RPG,2014
12550,211.0,Strategy,2014
12560,1053.0,Action,2015
12560,1053.0,Adventure,2015
12570,48.0,Indie,2013
12570,48.0,RPG,2013
12570,48.0,Strategy,2013
12570,48.0,Adventure,2013
12570,48.0,Casual,2013
12580,2559.0,Action,2015
12580,2559.0,Adventure,2015
12590,7472.0,Adventure,2014
12590,7472.0,Casual,2014
12590,7472.0,Indie,2014
12600,533.0,Action,2014
12600,533.0,RPG,2014
12600,533.0,Adventure,2014
12630,1036.0,Action,2013
12630,1036.0,Casual,2013
12630,1036.0,Indie,2013
12640,11138.0,Adventure,2014
12640,11138.0,Indie,2014
12650,0.0,Indie,2024
12650,0.0,Racing,2024
12660,30.0,Strategy,2024
12670,1.0,Action,2014
12670,1.0,Indie,2014
12670,1.0,RPG,2014
12690,5431.0,Action,2014
12690,5431.0,Simulation,2014
12710,305128.0,Casual,2014
12750,752849.0,RPG,2013
12770,15123.0,Action,2015
12790,15625.0,Action,2014
12790,15625.0,Adventure,2014
12800,135035.0,,2015
12810,583656.0,Action,2014
12830,199003.0,Adventure,2014
12840,461376.0,,2024
12860,55448.0,Action,2015
12900,1740405.0,Action,2014
13000,2236.0,Action,2024
13000,2236.0,Indie,2024
13000,2236.0,Adventure,2024
13140,687502.0,Action,2024
13140,687502.0,Adventure,2024
13140,687502.0,Indie,2024
13200,24757.0,Action,2015
13200,24757.0,Adventure,2015
13210,662714.0,Action,2024
13210,662714.0,Casual,2024
13210,662714.0,Indie,2024
13210,662714.0,Strategy,2024
13230,349119.0,RPG,2015
13230,349119.0,Simulation,2015
13230,349119.0,Strategy,2015
13240,205759.0,Action,2014
13240,205759.0,Casual,2014
13240,205759.0,Indie,2014
13250,24185.0,Simulation,2015
13250,24185.0,Strategy,2015
13500,40040.0,Casual,2014
13510,32115.0,Adventure,2015
13510,32115.0,Indie,2015
13510,32115.0,Strategy,2015
13510,32115.0,Casual,2015
13520,327093.0,Strategy,2024
13530,30477.0,Action,2015
13540,22539.0,Action,2024
13560,79588.0,Casual,2012
13570,133594.0,Adventure,2011
13580,60062.0,Casual,2011
13580,60062.0,Indie,2011
13600,62813.0,Strategy,2011
13600,62813.0,Indie,2011
13620,5408.0,Action,2011
13620,5408.0,Adventure,2011
13620,5408.0,Massively Multiplayer,2011
13630,5055.0,Indie,2010
13630,5055.0,Casual,2010
13640,16621.0,Casual,2015
13640,16621.0,Indie,2015
13700,5382.0,Action,2015
13700,5382.0,Adventure,2015
13700,5382.0,Strategy,2015
15000,5007.0,Indie,2013
15000,5007.0,Casual,2013
15060,2934.0,Action,2013
15060,2934.0,Adventure,2013
15060,2934.0,Strategy,2013
15080,3728.0,Casual,2013
15080,3728.0,Indie,2013
15100,887372.0,Adventure,2014
15120,380055.0,Action,2013
15120,380055.0,Adventure,2013
15130,50162.0,Action,2013
15130,50162.0,Adventure,2013
15130,50162.0,RPG,2013
15140,254.0,Action,2013
15140,254.0,Adventure,2013
15150,1989.0,Action,2014
15150,1989.0,Adventure,2014
15160,61001.0,Action,2014
15160,61001.0,Adventure,2014
15170,362645.0,Action,2014
15170,362645.0,Adventure,2014
15190,56247.0,Action,2015
15190,56247.0,Adventure,2015
15200,39164.0,Action,2012
15200,39164.0,Indie,2012
15210,80464.0,Action,2015
15210,80464.0,Indie,2015
15220,2267.0,Action,2014
15220,2267.0,Indie,2014
15220,2267.0,Strategy,2014
15230,6513.0,Action,2014
15230,6513.0,Adventure,2014
15240,14365.0,Adventure,2014
15240,14365.0,Casual,2014
15270,1842.0,Adventure,2024
15280,209.0,Action,2014
15290,340.0,Action,2015
15290,340.0,Strategy,2015
15290,340.0,Indie,2015
15290,340.0,Sports,2015
15300,41238.0,Action,2015
15300,41238.0,Adventure,2015
15300,41238.0,Casual,2015
15310,23532.0,Action,2015
15320,203132.0,RPG,2015
15330,0.0,RPG,2014
15350,0.0,RPG,2024
15370,142140.0,Action,2024
15380,20611.0,Adventure,2024
15390,73325.0,Action,2024
15400,12399.0,Action,2013
15400,12399.0,Adventure,2013
15500,34115.0,Action,2024
15520,106328.0,Action,2024
15520,106328.0,Adventure,2024
15540,35774.0,RPG,2015
15540,35774.0,Strategy,2015
15560,31203.0,RPG,2015
15560,31203.0,Strategy,2015
15620,6080569.0,Simulation,2015
15620,6080569.0,Casual,2015
15620,6080569.0,RPG,2015
15620,6080569.0,Adventure,2015
15620,6080569.0,Strategy,2015
15620,6080569.0,Action,2015
15700,268935.0,Simulation,2015
15710,154058.0,Simulation,2015
15740,63215.0,Simulation,2014
15740,63215.0,Adventure,2014
15750,105010.0,Simulation,2015
15800,0.0,Simulation,2014
15900,389.0,Simulation,2015
15910,793.0,Casual,2014
15910,793.0,Indie,2014
15920,5574.0,Casual,2014
15930,3892.0,Simulation,2024
15940,27.0,Action,2014
15940,27.0,Casual,2014
15940,27.0,Indie,2014
15950,3050.0,Adventure,2015
15950,3050.0,Casual,2015
15960,5004.0,Strategy,2014
15970,4197.0,RPG,2014
15970,4197.0,Adventure,2014
15970,4197.0,Action,2014
15980,516.0,Racing,2015
15980,516.0,Simulation,2015
15980,516.0,Sports,2015
15980,516.0,Massively Multiplayer,2015
15980,516.0,Action,2015
15980,516.0,Adventure,2015
15990,4823.0,RPG,2024
16000,1371.0,Strategy,2015
16000,1371.0,Indie,2015
16000,1371.0,Simulation,2015
16020,3.0,Strategy,2014
16030,2339.0,RPG,2014
16030,2339.0,Strategy,2014
16030,2339.0,Simulation,2014
16040,2969.0,Indie,2014
16040,2969.0,Strategy,2014
16060,27.0,RPG,2013
16060,27.0,Adventure,2013
16090,1.0,Strategy,2015
16100,3572.0,Casual,2014
16100,3572.0,Strategy,2014
16110,13777.0,Action,2015
16110,13777.0,Indie,2015
16110,13777.0,Casual,2015
16120,39142.0,Action,2015
16120,39142.0,Adventure,2015
16130,24592.0,Casual,2013
16130,24592.0,Indie,2013
16130,24592.0,Simulation,2013
16130,24592.0,Strategy,2013
16130,24592.0,Education,2013
16180,10963.0,Indie,2015
16200,4104.0,,2014
16300,3232.0,Strategy,2024
16450,528054.0,Strategy,2015
16480,0.0,Strategy,2014
16500,22.0,Strategy,2024
16600,96475.0,Free to Play,2024
16600,96475.0,Massively Multiplayer,2024
16600,96475.0,RPG,2024
16600,96475.0,Adventure,2024
16600,96475.0,Action,2024
16600,96475.0,Strategy,2024
16620,7584.0,Strategy,2014
16620,7584.0,RPG,2014
16620,7584.0,Action,2014
16620,7584.0,Adventure,2014
16700,29378.0,Indie,2015
16700,29378.0,Casual,2015
16700,29378.0,Simulation,2015
16710,3350.0,Strategy,2014
16720,24979.0,Action,2012
16730,47723.0,Simulation,2015
16810,122422.0,Simulation,2024
17020,1609586.0,Strategy,2015
17080,3048414.0,Racing,2013
17080,3048414.0,Simulation,2013
17100,54505.0,Action,2014
17100,54505.0,Indie,2014
17100,54505.0,Strategy,2014
17120,19447.0,Strategy,2014
17140,16132.0,Strategy,2015
17140,16132.0,Simulation,2015
17180,912.0,Strategy,2024
17180,912.0,RPG,2024
17300,934633.0,Action,2024
17300,934633.0,Indie,2024
17330,183679.0,Strategy,2015
17330,183679.0,Simulation,2015
17340,46425.0,Action,2015
17340,46425.0,Adventure,2015
17340,46425.0,Strategy,2015
17390,3449710.0,Action,2015
17390,3449710.0,RPG,2015
17400,2595.0,Action,2015
17400,2595.0,Casual,2015
17400,2595.0,Indie,2015
17400,2595.0,Strategy,2015
17400,2595.0,Adventure,2015
17410,2884325.0,Strategy,2014
17410,2884325.0,Simulation,2014
17420,0.0,Strategy,2024
17430,521106.0,Strategy,2014
17440,278325.0,Strategy,2024
17450,2583332.0,Indie,2024
17450,2583332.0,Strategy,2024
17450,2583332.0,Action,2024
17460,2902819.0,Strategy,2024
17470,944423.0,Adventure,2015
17470,944423.0,Indie,2015
17470,944423.0,RPG,2015
17480,1563982.0,Action,2015
17480,1563982.0,Adventure,2015
17480,1563982.0,RPG,2015
17570,619130.0,Adventure,2015
17570,619130.0,Casual,2015
17570,619130.0,Indie,2015
17580,67388.0,Simulation,2015
17600,1126.0,Simulation,2014
17710,369573.0,Action,2014
17710,369573.0,RPG,2014
17800,4273.0,Action,2013
17800,4273.0,Adventure,2013
17810,4953.0,Adventure,2015
18000,72073.0,Adventure,2014
18020,49135.0,Action,2014
18040,59211.0,Action,2014
18040,59211.0,RPG,2014
18050,32736.0,Action,2015
18050,32736.0,Adventure,2015
18070,28441.0,Action,2015
18070,28441.0,Free to Play,2015
18070,28441.0,Massively Multiplayer,2015
18070,28441.0,Adventure,2015
18070,28441.0,Strategy,2015
18100,681.0,Free to Play,2015
18100,681.0,Massively Multiplayer,2015
18100,681.0,RPG,2015
18100,681.0,Action,2015
18100,681.0,Adventure,2015
18110,62715.0,Action,2015
18110,62715.0,Adventure,2015
18110,62715.0,Free to Play,2015
18110,62715.0,Indie,2015
18110,62715.0,Massively Multiplayer,2015
18110,62715.0,RPG,2015
18110,62715.0,Casual,2015
18120,5882.0,Strategy,2014
18300,23162.0,Simulation,2015
18400,38331.0,Strategy,2014
18420,8107.0,Indie,2014
18420,8107.0,Free to Play,2014
18430,0.0,Strategy,2015
18450,1761.0,Indie,2014
18450,1761.0,Casual,2014
18460,1681.0,Action,2014
18460,1681.0,Casual,2014
18460,1681.0,Indie,2014
18470,2227.0,Strategy,2014
18470,2227.0,Indie,2014
18480,677.0,Indie,2014
18480,677.0,Casual,2014
18480,677.0,Simulation,2014
18490,3212.0,Strategy,2014
18500,1242313.0,Strategy,2013
18600,21485.0,Action,2013
18600,21485.0,RPG,2013
18700,35790.0,Strategy,2015
18820,45240.0,Action,2015
18820,45240.0,Adventure,2015
19000,24153.0,Action,2024
19000,24153.0,RPG,2024
19020,1885.0,Action,2024
19020,1885.0,RPG,2024
19030,2467.0,Simulation,2024
19080,106.0,Action,2014
19080,106.0,RPG,2014
19090,6032.0,Strategy,2014
19200,8740.0,Action,2015
19200,8740.0,RPG,2015
19320,456.0,Racing,2015
19320,456.0,Simulation,2015
19500,1552.0,Simulation,2015
19680,365371.0,Strategy,2015
19800,33017.0,Strategy,2024
19810,17.0,Strategy,2014
19830,51988.0,Strategy,2024
19840,81.0,Strategy,2015
19900,1194748.0,Strategy,2024
19900,1194748.0,RPG,2024
19930,58535.0,Strategy,2024
19980,41208.0,Adventure,2015
19980,41208.0,Casual,2015
19990,230.0,Action,2024
20200,692.0,Strategy,2015
20400,0.0,Action,2015
20400,0.0,Adventure,2015
20400,0.0,Indie,2015
20500,1230712.0,Action,2014
20500,1230712.0,RPG,2014
20510,515443.0,Strategy,2024
20530,116945.0,Indie,2015
20530,116945.0,Casual,2015
20540,1483630.0,Simulation,2014
20550,39614.0,Action,2015
20570,3317749.0,Adventure,2015
20570,3317749.0,Indie,2015
20570,3317749.0,RPG,2015
20570,3317749.0,Casual,2015
20700,10074.0,Strategy,2015
20710,5694.0,Action,2024
20710,5694.0,Indie,2024
20820,54569.0,Adventure,2014
20820,54569.0,Strategy,2014
20820,54569.0,RPG,2014
20820,54569.0,Indie,2014
20840,248075.0,Action,2015
20840,248075.0,Indie,2015
20900,2491856.0,Simulation,2024
20920,4900560.0,Adventure,2024
21000,170010.0,Action,2024
21000,170010.0,Simulation,2024
21000,170010.0,Strategy,2024
21000,170010.0,Adventure,2024
21010,7717.0,Casual,2024
21010,7717.0,Indie,2024
21030,3138.0,Simulation,2013
21030,3138.0,Strategy,2013
21070,0.0,Adventure,2014
21080,6339.0,Adventure,2014
21090,348486.0,Indie,2014
21090,348486.0,Casual,2014
21100,729225.0,Strategy,2015
21110,60094.0,Action,2015
21110,60094.0,Indie,2015
21110,60094.0,Casual,2015
21120,64217.0,Strategy,2015
21130,197679.0,Strategy,2015
21170,346016.0,Indie,2014
21300,714.0,Indie,2014
21300,714.0,Simulation,2014
21400,1058.0,Action,2014
21400,1058.0,Indie,2014
21400,1058.0,RPG,2014
21400,1058.0,Strategy,2014
21400,1058.0,Adventure,2014
21500,185.0,Action,2014
21600,4988.0,Action,2013
21610,5976.0,Action,2012
21640,3663.0,Strategy,2013
21660,366187.0,Action,2013
21660,366187.0,RPG,2013
21670,23309.0,Adventure,2012
21670,23309.0,Casual,2012
21670,23309.0,Free to Play,2012
21670,23309.0,Massively Multiplayer,2012
21670,23309.0,Strategy,2012
21680,15393.0,Action,2015
21680,15393.0,Adventure,2015
21680,15393.0,RPG,2015
21690,1030532.0,Action,2024
21690,1030532.0,Adventure,2024
21730,1536.0,Strategy,2024
21730,1536.0,Action,2024
21750,308.0,Action,2024
21750,308.0,Indie,2024
21760,51133.0,Strategy,2024
21780,24606.0,Action,2015
21780,24606.0,Indie,2015
21800,43737.0,Action,2015
21800,43737.0,Indie,2015
21800,43737.0,Racing,2015
21800,43737.0,Strategy,2015
21800,43737.0,Casual,2015
21900,57006.0,Action,2015
21900,57006.0,Massively Multiplayer,2015
21900,57006.0,Simulation,2015
21900,57006.0,Strategy,2015
21910,137675.0,Action,2015
21910,137675.0,Adventure,2015
21920,2805.0,Simulation,2015
21950,1017.0,Strategy,2024
21970,1269206.0,RPG,2015
21970,1269206.0,Simulation,2015
21970,1269206.0,Strategy,2015
21980,114349.0,Action,2013
21980,114349.0,Indie,2013
21990,345.0,Adventure,2013
22000,258264.0,RPG,2013
22100,1426071.0,Action,2013
22100,1426071.0,Indie,2013
22120,93432.0,Action,2014
22130,155429.0,RPG,2014
22130,155429.0,Strategy,2014
22130,155429.0,Adventure,2014
22140,19735.0,Strategy,2014
22140,19735.0,Action,2014
22140,19735.0,Adventure,2014
22180,94492.0,Action,2013
22180,94492.0,Adventure,2013
22180,94492.0,Indie,2013
22180,94492.0,RPG,2013
22200,131103.0,Simulation,2013
22230,230586.0,Racing,2013
22230,230586.0,Simulation,2013
22300,2149923.0,Strategy,2014
22300,2149923.0,Action,2014
22310,9943.0,Strategy,2014
22310,9943.0,Indie,2014
22310,9943.0,Casual,2014
22310,9943.0,Simulation,2014
22310,9943.0,Education,2014
22320,1599198.0,Action,2014
22320,1599198.0,Racing,2014
22330,5216628.0,Strategy,2015
22330,5216628.0,Indie,2015
22330,5216628.0,Casual,2015
22330,5216628.0,Simulation,2015
22340,42057.0,Strategy,2015
22340,42057.0,Indie,2015
22340,42057.0,Casual,2015
22340,42057.0,Simulation,2015
22350,938182.0,Action,2015
22370,5762510.0,Action,2015
22370,5762510.0,Simulation,2015
22380,34473323.0,Strategy,2015
22380,34473323.0,Indie,2015
22380,34473323.0,Casual,2015
22380,34473323.0,Simulation,2015
22450,35630.0,Action,2014
22450,35630.0,Adventure,2014
22490,301793.0,Action,2014
22490,301793.0,Adventure,2014
22490,301793.0,RPG,2014
22500,15493.0,Strategy,2024
22500,15493.0,RPG,2024
22600,864012.0,Casual,2015
22600,864012.0,Simulation,2015
22600,864012.0,Strategy,2015
22600,864012.0,Free to Play,2015
22610,43825.0,Simulation,2015
22650,32419.0,Adventure,2014
22650,32419.0,Casual,2014
22650,32419.0,RPG,2014
22650,32419.0,Indie,2014
22670,9387.0,Simulation,2024
23100,8001.0,Strategy,2015
23100,8001.0,Indie,2015
23100,8001.0,Simulation,2015
23120,21113.0,Action,2014
23120,21113.0,Indie,2014
23120,21113.0,RPG,2014
23130,24.0,Indie,2014
23130,24.0,RPG,2014
23140,2073.0,Casual,2014
23140,2073.0,Indie,2014
23140,2073.0,Strategy,2014
23150,732.0,Simulation,2014
23150,732.0,Strategy,2014
23200,8376.0,RPG,2014
23200,8376.0,Adventure,2014
23300,6867.0,Action,2015
23300,6867.0,Indie,2015
23310,546283.0,Action,2014
23310,546283.0,Indie,2014
23310,546283.0,Strategy,2014
23360,6380.0,Action,2015
23360,6380.0,RPG,2015
23380,26550.0,Action,2014
23380,26550.0,Adventure,2014
23380,26550.0,Free to Play,2014
23380,26550.0,Massively Multiplayer,2014
23380,26550.0,RPG,2014
23380,26550.0,Indie,2014
23390,7545.0,Action,2014
23390,7545.0,Free to Play,2014
23400,46133.0,Simulation,2014
23400,46133.0,Strategy,2014
23420,32643.0,Action,2015
23420,32643.0,Adventure,2015
23420,32643.0,Racing,2015
23440,74.0,Adventure,2015
23450,91525.0,Action,2014
23450,91525.0,Indie,2014
23450,91525.0,Strategy,2014
23460,5627.0,Action,2014
23460,5627.0,Casual,2014
23460,5627.0,Adventure,2014
23460,5627.0,Massively Multiplayer,2014
23490,384212.0,Adventure,2015
23490,384212.0,Strategy,2015
23490,384212.0,Action,2015
23490,384212.0,RPG,2015
23500,17693.0,Adventure,2015
23500,17693.0,Strategy,2015
23510,1163.0,Strategy,2014
23530,75889.0,Action,2015
23530,75889.0,Indie,2015
23600,6270.0,Action,2015
23600,6270.0,Indie,2015
23700,30541.0,,2015
24010,1392968.0,Strategy,2024
24010,1392968.0,RPG,2024
24010,1392968.0,Indie,2024
24120,508.0,Indie,2015
24120,508.0,Casual,2015
24130,520.0,Action,2015
24130,520.0,RPG,2015
24140,3355.0,Indie,2024
24140,3355.0,Racing,2024
24140,3355.0,Action,2024
24150,1.0,Action,2015
24150,1.0,RPG,2015
24170,68752.0,Strategy,2015
24210,677.0,Strategy,2013
24220,249.0,Action,2013
24220,249.0,RPG,2013
24240,9010606.0,Strategy,2013
24400,107973.0,,2014
24410,3534.0,Strategy,2024
24420,34425.0,Strategy,2024
24460,7688.0,Simulation,2024
24470,40707.0,Action,2024
24470,40707.0,Free to Play,2024
24470,40707.0,Massively Multiplayer,2024
24470,40707.0,Racing,2024
24470,40707.0,Adventure,2024
24480,48017.0,Adventure,2014
24480,48017.0,Indie,2014
24500,4615.0,Strategy,2014
24600,4207.0,Action,2014
24620,25.0,Racing,2011
24620,25.0,Action,2011
24620,25.0,Simulation,2011
24630,13850.0,Action,2012
24640,3002.0,Action,2012
24640,3002.0,RPG,2012
24640,3002.0,Indie,2012
24650,1614.0,Simulation,2012
24650,1614.0,Strategy,2012
24660,32230.0,Action,2012
24670,132491.0,Strategy,2012
24720,1544853.0,Action,2011
24740,2143124.0,Action,2011
24760,41.0,Casual,2011
24760,41.0,Indie,2011
24760,41.0,RPG,2011
24780,1358050.0,Action,2010
24790,556946.0,Strategy,2010
24800,818077.0,Action,2014
24810,355778.0,Action,2014
24810,355778.0,Simulation,2014
24810,355778.0,Strategy,2014
24810,355778.0,Adventure,2014
24820,116.0,Action,2013
24820,116.0,Adventure,2013
24820,116.0,Indie,2013
24820,116.0,Casual,2013
24820,116.0,RPG,2013
24830,1483.0,Action,2024
24830,1483.0,RPG,2024
24830,1483.0,Indie,2024
24840,163913.0,Action,2014
24840,163913.0,Indie,2014
24850,4383.0,Action,2014
24850,4383.0,Adventure,2014
24850,4383.0,RPG,2014
24860,1033103.0,Action,2014
24870,199359.0,Casual,2015
24870,199359.0,Strategy,2015
24960,14029856.0,Action,2014
24960,14029856.0,RPG,2014
24960,14029856.0,Indie,2014
24980,4392431.0,Action,2015
25000,354047.0,Action,2024
25010,19368.0,Action,2024
25500,92760.0,Action,2015
25600,9789.0,Action,2015
25620,16697.0,Action,2024
25700,74581.0,Action,2024
25800,776700.0,Action,2024
25830,53954.0,Action,2024
25840,982.0,Action,2024
25850,43715.0,Action,2015
25860,74220.0,Indie,2014
25860,74220.0,Strategy,2014
25870,102.0,Simulation,2014
25890,1473374.0,RPG,2014
25890,1473374.0,Strategy,2014
25900,247515.0,Strategy,2014
25900,247515.0,RPG,2014
25910,178448.0,Action,2015
25910,178448.0,Indie,2015
25910,178448.0,Adventure,2015
25920,0.0,Action,2015
25920,0.0,Indie,2015
25920,0.0,RPG,2015
25930,27051.0,Free to Play,2013
25930,27051.0,Massively Multiplayer,2013
25930,27051.0,RPG,2013
25930,27051.0,Action,2013
25930,27051.0,Adventure,2013
25930,27051.0,Strategy,2013
25940,1104.0,Action,2015
25940,1104.0,RPG,2015
25940,1104.0,Indie,2015
25980,150695.0,Action,2015
25980,150695.0,RPG,2015
25980,150695.0,Indie,2015
25990,24562.0,RPG,2014
25990,24562.0,Simulation,2014
25990,24562.0,Strategy,2014
25990,24562.0,Action,2014
26000,24374.0,Action,2014
26000,24374.0,Indie,2014
26300,226.0,Strategy,2014
26500,61817.0,Action,2024
26500,61817.0,Casual,2024
26500,61817.0,Indie,2024
26800,345360.0,Casual,2024
26800,345360.0,Indie,2024
26900,50426.0,Casual,2024
26900,50426.0,Indie,2024
26900,50426.0,Racing,2024
27000,17883.0,Action,2024
27000,17883.0,Casual,2024
27000,17883.0,Indie,2024
27020,1748.0,Action,2015
27020,1748.0,Indie,2015
27050,1437.0,RPG,2015
27050,1437.0,Simulation,2015
27050,1437.0,Strategy,2015
27050,1437.0,Education,2015
27200,1779.0,Strategy,2024
27220,29153.0,Strategy,2024
27300,7310.0,Action,2015
27300,7310.0,Indie,2015
27330,1134.0,Action,2015
27330,1134.0,Adventure,2015
27400,3595.0,Simulation,2015
27600,16.0,Action,2015
27600,16.0,RPG,2015
27800,340.0,Action,2015
27800,340.0,Adventure,2015
27800,340.0,Indie,2015
27810,619.0,RPG,2015
27810,619.0,Simulation,2015
27900,3248.0,,2024
27920,7933.0,Action,2015
27920,7933.0,Free to Play,2015
27920,7933.0,Indie,2015
27920,7933.0,Massively Multiplayer,2015
27920,7933.0,RPG,2015
27920,7933.0,Adventure,2015
27920,7933.0,Strategy,2015
27920,7933.0,Casual,2015
27940,15731.0,Strategy,2015
28000,94169.0,Action,2015
28050,4564563.0,Adventure,2015
28050,4564563.0,Casual,2015
29110,1.0,Adventure,2015
29110,1.0,Indie,2015
29120,8576.0,Action,2014
29120,8576.0,Adventure,2014
29130,2998.0,Action,2015
29130,2998.0,Adventure,2015
29140,3394.0,Action,2024
29150,3416.0,Action,2015
29150,3416.0,Adventure,2015
29150,3416.0,Free to Play,2015
29150,3416.0,Massively Multiplayer,2015
29150,3416.0,RPG,2015
29160,1997.0,Simulation,2015
29180,77230.0,Simulation,2014
29500,77702.0,Action,2014
29500,77702.0,Indie,2014
29500,77702.0,Strategy,2014
29500,77702.0,Adventure,2014
29520,4.0,Casual,2014
29520,4.0,Indie,2014
29520,4.0,Strategy,2014
29530,2328.0,Action,2024
29530,2328.0,Indie,2024
29530,2328.0,Casual,2024
29550,0.0,Action,2015
29550,0.0,Adventure,2015
29640,39064.0,Simulation,2014
29650,116333.0,Adventure,2024
29650,116333.0,Indie,2024
29650,116333.0,Casual,2024
29680,9662.0,Casual,2015
29680,9662.0,Indie,2015
29720,297624.0,Simulation,2015
29800,84294.0,Simulation,2015
29900,9955.0,Action,2024
29900,9955.0,Adventure,2024
29900,9955.0,Indie,2024
29900,9955.0,Casual,2024
31100,22123.0,Strategy,2024
31110,9672.0,Simulation,2024
31120,8183.0,Casual,2015
31120,8183.0,Indie,2015
31120,8183.0,Strategy,2015
31130,11312.0,Action,2015
31130,11312.0,RPG,2015
31130,11312.0,Indie,2015
31170,48310.0,,2015
31180,30479.0,Strategy,2014
31180,30479.0,RPG,2014
31180,30479.0,Indie,2014
31190,25820.0,Indie,2014
31190,25820.0,Strategy,2014
31200,28147.0,Adventure,2014
31200,28147.0,Casual,2014
31210,21363.0,Strategy,2015
